Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,0,2,1266,2,10,4,5,2,0,63,2,2,7,3,1,6060,1,1,13,3,1,1,10,4,3,10,9,1,7
31,0,2,311,1,20,3,1,2,1,89,3,2,2,3,0,18624,1,0,11,3,1,1,10,2,3,10,8,0,2
34,0,2,1480,2,4,3,1,3,1,64,3,3,7,4,1,24444,2,1,13,3,4,3,9,3,3,5,3,1,0
29,0,2,592,1,7,3,1,4,1,59,3,1,2,1,2,19384,3,0,14,3,2,0,11,2,3,3,2,1,2
37,0,2,783,1,7,4,3,4,1,78,3,2,6,1,1,13588,5,1,22,4,3,1,16,2,3,5,3,0,4
35,0,2,219,1,16,2,4,4,0,44,2,2,4,2,1,25388,0,1,11,3,4,0,4,2,3,3,2,0,2
45,0,2,556,1,25,2,1,2,0,93,2,2,4,4,1,23888,0,0,13,3,4,2,10,2,2,9,8,3,8
36,0,1,1213,0,2,1,0,2,1,94,2,2,1,4,2,4223,1,0,21,4,4,0,10,2,2,10,1,0,8
40,0,2,1137,1,1,4,1,1,1,98,3,4,3,1,0,18991,2,0,11,3,1,1,22,3,3,19,7,11,16
26,0,2,482,1,1,2,1,2,0,90,2,1,6,3,1,14908,1,1,13,3,3,1,1,3,2,1,0,1,0
27,0,2,511,2,2,2,3,1,0,89,4,2,7,3,2,26997,0,0,14,3,2,0,9,5,2,8,7,0,7
48,0,1,117,1,22,3,3,4,0,58,3,4,3,4,0,2437,3,0,11,3,2,1,24,3,3,22,17,4,7
44,0,2,170,1,1,4,1,2,1,78,4,2,0,1,1,9364,2,0,15,3,4,1,10,5,3,2,0,2,2
34,1,0,967,1,16,4,5,4,1,85,1,1,6,1,1,14460,1,1,23,4,2,1,5,2,3,5,2,3,0
56,1,2,1162,1,24,2,1,1,1,97,3,1,2,4,2,10261,1,0,16,3,4,0,5,3,3,4,2,1,0
36,0,2,335,2,17,2,2,3,1,33,2,2,7,2,1,16822,2,0,16,3,3,2,12,1,1,4,2,1,3
41,0,2,337,2,8,3,2,3,0,54,3,2,7,2,1,26841,5,0,21,4,3,1,14,3,3,5,4,1,4
42,0,2,1396,1,6,3,3,3,1,83,3,3,5,1,1,14842,9,0,13,3,2,1,18,3,4,13,7,5,7
31,0,2,1079,2,10,2,3,3,0,86,3,2,7,4,0,20115,2,1,11,3,4,1,8,2,3,5,2,1,4
34,0,2,735,2,3,1,3,4,0,75,2,2,7,4,1,16495,3,1,12,3,3,0,9,3,2,4,2,0,1
31,0,2,471,1,4,3,3,1,0,62,4,1,2,3,0,16031,8,0,12,3,2,1,4,0,2,2,2,2,2
26,0,1,1096,1,6,3,4,3,1,61,4,1,2,4,1,7102,0,0,18,3,1,1,8,3,3,7,7,7,7
45,0,1,1297,1,1,4,3,2,1,44,3,2,0,3,2,14511,4,0,12,3,3,0,12,3,3,4,2,0,3
33,0,2,217,2,10,4,2,2,1,43,3,2,7,3,2,10410,1,0,14,3,2,0,10,2,2,10,4,0,9
28,0,1,783,2,1,2,1,3,1,42,2,2,7,4,1,19255,1,1,12,3,3,1,7,2,3,7,7,0,7
29,1,1,746,2,24,3,5,3,1,45,4,1,8,1,2,10642,1,0,17,3,4,0,1,3,3,1,0,0,0
39,0,0,1251,2,21,4,1,1,0,32,1,2,7,3,1,3987,6,0,19,3,3,1,10,1,3,3,2,1,2
27,0,2,1354,1,2,4,5,2,1,41,3,1,6,2,1,6073,1,0,11,3,3,1,6,3,2,5,3,1,2
34,0,1,735,1,22,4,4,3,1,86,2,2,6,4,1,26496,1,1,15,3,2,0,16,3,3,15,10,6,11
28,1,2,1475,2,13,2,2,4,0,84,3,2,7,3,2,23352,3,1,11,3,4,0,6,0,3,2,0,2,2
47,0,0,1169,1,14,4,5,3,1,64,3,2,6,2,1,2125,8,0,18,3,3,1,16,4,4,8,7,1,7
56,0,2,1443,2,11,5,2,4,0,89,2,2,7,1,1,20328,4,0,16,3,3,1,6,3,3,0,0,0,0
39,0,2,867,1,9,2,3,1,1,87,3,2,4,1,1,12315,1,0,25,4,4,1,10,3,3,10,0,7,9
38,0,1,1394,1,8,3,3,4,0,58,2,2,6,2,0,18115,1,1,16,3,3,1,20,3,3,20,11,0,7
58,0,2,605,2,21,3,1,4,0,72,3,4,3,4,1,11761,4,1,13,3,3,1,29,2,2,1,0,0,0
32,1,1,238,1,5,2,1,1,0,47,4,1,6,3,2,15318,3,1,14,3,1,0,8,2,3,4,1,0,3
38,0,2,1206,1,9,2,1,2,1,71,3,1,6,4,0,14293,2,0,19,3,4,2,10,0,4,5,2,0,3
49,0,1,1064,1,2,1,1,2,1,42,3,5,5,4,1,13738,3,0,15,3,4,0,28,3,3,5,4,4,3
42,0,2,419,2,12,4,2,2,1,77,3,2,7,4,0,2900,3,1,12,3,3,2,14,4,3,0,0,0,0
27,1,1,1337,0,22,3,0,1,0,58,2,1,1,2,1,19555,1,0,12,3,1,0,1,2,3,1,0,0,0
35,0,2,682,2,18,4,3,2,1,71,3,2,7,1,1,15975,0,0,16,3,4,1,6,2,1,5,3,0,4
28,0,0,1103,1,16,3,3,3,1,49,3,1,6,3,2,2122,1,0,14,3,3,0,5,3,2,5,3,1,4
31,0,0,976,1,3,2,3,3,1,48,3,1,6,1,0,3995,1,1,13,3,4,1,4,3,4,4,2,2,3
36,0,0,1351,1,9,4,1,1,1,66,4,1,2,2,1,9238,1,0,22,4,2,0,5,3,3,5,4,0,2
34,0,2,937,2,1,3,2,1,1,32,3,3,7,4,2,6770,1,0,21,4,1,0,14,3,2,14,8,2,1
34,0,2,1239,2,13,4,3,4,1,39,3,3,7,3,0,22914,1,0,18,3,3,1,9,2,2,8,7,1,1
26,0,2,157,1,1,3,3,3,1,95,3,1,2,1,2,20006,0,0,13,3,4,0,8,6,2,7,7,7,6
29,0,2,136,1,1,3,1,1,1,89,3,2,0,1,1,6225,0,0,12,3,1,1,6,5,2,5,3,0,2
32,0,0,1146,1,15,4,3,3,0,34,3,2,0,4,0,16542,5,0,18,3,2,1,9,6,3,5,1,1,2
31,0,1,1125,1,1,3,1,4,1,48,1,2,6,1,1,5771,1,0,21,4,2,0,10,6,3,10,8,8,7
28,1,2,1404,1,17,3,5,3,1,32,2,1,2,4,0,18779,5,0,12,3,1,1,6,2,2,4,1,0,3
38,0,2,1404,2,1,3,1,1,1,59,2,1,8,1,2,11473,4,0,14,3,1,0,20,3,2,1,0,0,0
35,0,2,1224,2,7,4,1,3,0,55,3,2,7,4,1,13586,1,1,11,3,4,0,10,2,3,10,8,0,9
27,0,2,954,2,9,3,2,4,1,44,3,2,7,4,2,5099,1,0,14,3,1,0,7,5,3,7,7,0,7
32,0,2,1373,1,5,4,1,4,1,56,2,2,4,4,2,10138,8,0,24,4,2,0,8,1,3,1,0,0,0
31,1,1,754,2,26,4,2,1,1,63,3,2,7,4,1,21075,1,1,11,3,3,0,10,4,3,10,7,0,8
53,1,2,1168,2,24,4,1,1,1,66,3,3,7,1,2,5843,6,1,13,3,2,0,15,2,2,2,2,2,2
54,0,2,155,1,9,2,1,1,0,67,3,2,6,3,1,22474,3,0,11,3,3,2,9,6,2,4,3,2,3
33,0,1,1303,1,7,2,1,4,1,36,3,2,0,3,0,18079,1,0,20,4,3,3,9,2,3,9,7,2,8
43,0,2,574,1,11,3,1,1,1,30,3,3,0,3,1,16873,1,0,17,3,2,1,10,1,3,10,9,0,9
38,0,1,1444,0,1,4,4,4,1,88,3,1,1,2,1,5224,0,1,11,3,2,1,7,2,3,6,2,1,2
55,0,2,189,0,26,4,0,3,1,71,4,5,3,2,1,25811,4,1,18,3,1,1,35,0,3,10,9,1,4
31,0,2,1276,1,2,1,3,4,0,59,1,1,2,4,0,17536,1,1,11,3,3,3,1,4,3,1,0,0,0
39,0,2,119,2,15,4,2,2,1,77,3,4,7,1,2,25098,0,0,12,3,1,0,21,3,3,20,8,11,10
42,0,0,335,1,23,2,1,4,1,37,2,2,6,3,2,14811,1,0,12,3,4,0,20,2,3,20,9,3,7
31,0,0,697,1,10,3,3,3,0,40,3,3,5,3,1,26862,4,0,20,4,3,1,13,2,4,11,7,4,8
54,0,2,157,1,10,3,3,3,0,77,3,2,4,1,2,25198,6,1,19,3,4,0,9,3,3,5,2,1,4
24,0,2,771,1,1,2,1,2,1,45,2,2,0,3,2,14120,1,0,12,3,2,0,4,2,2,4,3,1,2
23,0,2,571,1,12,2,4,4,1,78,3,1,2,4,2,13672,1,0,13,3,3,0,5,6,4,5,2,1,4
40,0,1,692,1,11,3,5,4,0,73,3,2,2,3,1,26849,1,0,11,3,1,1,10,2,4,10,9,9,4
40,0,2,444,2,2,2,2,2,0,92,3,2,7,2,1,4258,3,0,14,3,3,1,15,4,3,11,8,5,10
25,0,2,309,0,2,3,0,3,0,82,3,1,1,2,1,19655,4,0,14,3,3,0,6,3,3,2,0,1,2
30,0,2,911,1,1,2,3,4,1,76,3,1,2,2,1,4077,1,0,13,3,3,0,12,6,2,12,8,1,7
25,0,2,977,1,2,1,4,4,1,57,3,1,2,3,0,7298,6,1,19,3,3,1,7,2,2,2,2,0,2
47,0,2,1180,1,25,3,3,1,1,84,3,3,0,3,2,13084,2,0,23,4,2,0,25,3,3,17,14,12,11
33,0,0,1313,1,1,2,3,2,1,59,2,1,2,3,0,20439,1,0,12,3,3,3,1,2,2,1,1,0,0
38,0,2,1321,2,1,4,1,4,1,86,3,2,7,2,1,7636,0,0,15,3,1,2,16,3,3,15,13,5,8
31,0,2,1154,2,2,2,1,1,1,54,3,1,8,3,1,6393,0,0,19,3,3,1,3,1,3,2,2,1,2
38,0,1,508,1,6,4,1,1,1,72,2,2,4,3,1,14284,2,0,11,3,4,1,10,1,3,8,3,7,7
42,0,2,557,1,18,4,1,4,1,35,3,2,6,1,0,11189,6,1,17,3,3,1,9,3,2,4,3,1,2
41,0,2,642,1,1,3,1,4,1,76,3,1,6,4,1,21412,3,0,22,4,1,1,12,3,3,5,3,1,0
47,0,0,1162,1,1,1,3,3,0,98,3,3,5,2,1,17231,0,0,18,3,1,2,14,3,1,13,8,5,12
35,0,2,1490,1,11,4,3,4,1,43,3,1,2,3,1,20232,7,1,11,3,3,1,5,3,3,2,2,2,2
22,0,2,581,1,1,2,1,4,1,63,3,1,6,3,2,17624,0,0,12,3,4,0,4,2,4,3,2,1,2
35,0,2,1395,1,9,4,3,2,1,48,3,2,6,3,2,18698,1,0,19,3,2,0,10,5,3,10,7,0,8
33,0,2,501,1,15,2,3,2,0,95,3,2,0,4,1,21653,0,1,13,3,1,1,10,6,3,9,7,8,1
32,0,2,267,1,29,4,1,3,0,49,2,1,2,2,2,15919,1,0,13,3,3,0,6,3,3,6,2,4,1
40,0,2,543,1,1,4,1,1,1,83,3,1,2,4,1,4060,8,0,19,3,3,2,8,3,2,1,0,0,0
32,0,2,234,2,1,4,3,2,1,68,2,1,8,2,1,18024,0,0,14,3,2,1,3,2,3,2,2,2,2
39,0,2,116,1,24,1,1,1,1,52,3,2,6,4,2,5340,7,0,13,3,1,0,18,2,3,7,7,1,7
38,0,2,201,1,10,3,3,2,0,99,1,3,5,3,1,3376,3,0,12,3,1,1,20,3,3,18,16,1,11
32,0,2,801,2,1,4,2,3,0,48,3,3,7,4,1,24032,1,0,19,3,3,2,14,3,3,14,10,5,7
37,0,2,161,1,10,3,1,3,0,42,4,3,5,4,1,15471,1,1,25,4,1,1,16,2,3,16,11,6,8
25,0,2,1382,2,8,2,4,1,0,85,3,2,7,3,0,13684,0,1,22,4,2,1,6,3,2,5,3,0,4
52,0,0,585,2,29,4,1,1,1,40,3,1,8,4,0,19788,2,0,15,3,2,2,16,3,2,9,8,0,0
44,0,2,1037,1,1,3,3,2,1,42,3,1,6,4,2,13422,6,1,12,3,3,0,6,2,3,4,3,1,2
21,0,2,501,2,5,1,3,3,1,58,3,1,8,1,2,25479,1,1,11,3,4,0,2,6,3,2,2,1,2
39,0,0,105,1,9,3,1,4,1,87,3,5,3,4,2,15302,2,0,13,3,3,0,21,3,2,6,0,1,3
23,1,1,638,2,9,3,2,4,1,33,3,1,8,1,1,26956,1,0,19,3,1,1,1,3,2,1,0,1,0
36,0,2,557,2,3,3,3,1,0,94,2,3,7,4,1,12695,0,0,19,3,3,2,10,2,3,9,7,3,4
36,0,1,688,1,4,2,1,4,0,97,3,2,4,2,0,9192,7,0,13,3,2,3,18,3,3,4,2,0,2
56,0,0,667,1,1,4,1,3,1,57,3,2,0,3,0,26236,1,0,21,4,1,1,13,2,2,13,12,1,9
29,1,2,1092,1,1,4,3,1,1,36,3,1,6,4,1,26124,9,1,14,3,2,3,4,3,4,2,2,2,2
42,0,2,300,1,2,3,1,1,1,56,3,5,3,3,1,17312,5,0,11,3,1,0,24,2,2,22,6,4,14
56,1,2,310,1,7,2,5,4,1,72,3,1,2,3,1,3666,8,0,11,3,4,1,14,4,1,10,9,9,8
41,0,2,582,1,28,4,1,1,0,60,2,4,4,2,1,5640,0,0,23,4,3,1,21,3,3,20,7,0,10
34,0,2,704,2,28,3,2,4,0,95,2,2,7,3,1,8978,1,0,21,4,4,2,8,2,3,8,7,1,7
36,0,0,301,2,15,4,2,4,1,88,1,2,7,4,0,10436,1,0,24,4,1,1,15,4,2,15,12,11,11
41,0,2,930,2,3,3,1,3,1,57,2,2,7,2,0,12227,2,0,11,3,3,1,14,5,3,5,4,0,4
32,0,2,529,1,2,3,5,4,1,78,3,1,6,1,2,11288,1,0,14,3,4,0,4,4,3,4,2,1,2
35,0,2,1146,0,26,4,1,3,0,31,3,3,1,4,2,16642,1,1,16,3,3,0,9,2,3,9,0,1,7
38,0,2,345,2,10,2,1,1,0,100,3,2,7,4,1,5982,1,0,11,3,3,1,10,1,3,10,7,1,9
50,1,1,878,2,1,4,1,2,1,94,3,2,7,3,0,14255,7,0,12,3,4,2,12,3,3,6,3,0,1
36,0,2,1120,2,11,4,2,2,0,100,2,2,7,4,1,14369,4,0,13,3,1,1,8,2,2,6,3,0,0
45,0,2,374,2,20,3,1,4,0,50,3,2,7,3,2,23333,8,0,15,3,3,0,8,3,3,5,3,0,1
40,0,2,1322,1,2,4,1,3,1,52,2,1,6,3,2,2725,2,0,14,3,4,0,8,2,3,2,2,2,2
35,0,1,1199,1,18,4,1,3,1,80,3,2,0,3,1,24594,1,1,14,3,4,2,10,2,4,10,2,0,2
40,0,2,1194,1,2,4,3,3,0,98,3,1,6,3,1,12549,2,0,14,3,2,3,20,2,3,5,3,0,2
35,0,2,287,1,1,4,1,3,0,62,1,1,6,4,1,8952,1,0,12,3,4,1,4,5,3,4,3,1,1
29,0,2,1378,1,13,2,4,4,1,46,2,2,2,2,1,23679,4,1,13,3,1,1,10,2,3,4,3,0,3
29,0,2,468,1,28,4,3,4,0,73,2,1,6,1,2,8489,1,0,14,3,2,0,5,3,1,5,4,0,4
50,1,2,410,2,28,3,2,4,1,39,2,3,7,1,0,16586,4,1,13,3,2,1,20,3,3,3,2,2,0
39,0,2,722,2,24,1,2,2,0,60,2,4,7,4,1,8828,0,0,11,3,1,1,21,2,2,20,9,9,6
31,0,0,325,1,5,3,3,2,1,74,3,2,4,1,2,3787,0,0,19,3,2,0,10,2,3,9,4,1,7
26,0,2,1167,2,5,3,4,4,0,30,2,1,8,3,2,21378,0,0,18,3,4,0,5,2,3,4,2,0,0
36,0,1,884,1,23,2,3,3,1,41,4,2,2,4,1,12290,4,0,17,3,3,1,17,3,3,5,2,0,3
39,0,2,613,1,6,1,3,4,1,42,2,3,0,1,1,21457,4,0,15,3,1,1,9,5,3,7,7,1,7
27,0,2,155,1,4,3,1,2,1,87,4,2,4,2,1,5174,1,1,20,4,2,1,6,0,3,6,2,0,3
49,0,1,1023,2,2,3,3,4,1,63,2,2,7,2,1,13243,2,0,14,3,4,0,17,3,2,9,6,0,8
34,0,2,628,1,8,3,3,2,1,82,4,2,2,3,1,10228,2,0,12,3,1,0,6,3,4,4,3,1,2
